title,category
Masaccio,People
Nicolae_Ceaușescu,People
Emily_Dickinson,People
Isoroku_Yamamoto,People
Alfred_the_Great,People
Hans_Krebs_(biochemist),People
Bill_Gates,People
Imhotep,People
Gregor_Mendel,People
Norman_Rockwell,People
Gabriel_García_Márquez,People
Michel_de_Montaigne,People
Pablo_Neruda,People
Sri_Aurobindo,People
Sojourner_Truth,People
Miriam_Makeba,People
Cnut,People
Uthman,People
Mary_Baker_Eddy,People
James_McNeill_Whistler,People
Clement_Attlee,People
Avicenna,People
Madame_de_Pompadour,People
Porfirio_Díaz,People
Confucius,People
Atal_Bihari_Vajpayee,People
Nikolai_Rimsky-Korsakov,People
Eugène_Delacroix,People
Nusrat_Fateh_Ali_Khan,People
Abu_Nuwas,People
Soong_Mei-ling,People
Taejo_of_Joseon,People
Sarah_Bernhardt,People
Leon_Battista_Alberti,People
Glenn_Gould,People
Tewodros_II,People
Seneca_the_Younger,People
George_Eastman,People
M._C._Escher,People
"Maximilian_I,_Holy_Roman_Emperor",People
Humphry_Davy,People
Queen_Victoria,People
Frederick_the_Great,People
Novak_Djokovic,People
John_von_Neumann,People
Luigi_Galvani,People
Jean-Paul_Marat,People
Siméon_Denis_Poisson,People
George_W._Bush,People
Charles_I_of_England,People
Émile_Durkheim,People
Grace_Kelly,People
Pope_John_Paul_II,People
Aristophanes,People
Emperor_Wu_of_Han,People
Giovanni_Boccaccio,People
Henry_Cavendish,People
Igor_Stravinsky,People
Leonardo_da_Vinci,People
Muhammad_ibn_Abd_al-Wahhab,People
Diocletian,People
Francisco_Goya,People
Maya_Angelou,People
François_Rabelais,People
Mahavira,People
Lord_Kelvin,People
Sam_Walton,People
Cary_Grant,People
Geoffrey_of_Monmouth,People
Tycho_Brahe,People
Knut_Hamsun,People
Ouyang_Xiu,People
Claude_Shannon,People
Rajaraja_I,People
Roxelana,People
Jorge_Amado,People
Dante_Alighieri,People
Helen_Keller,People
Wang_Xizhi,People
Marx_Brothers,People
Antoine_Lavoisier,People
Max_Ernst,People
Taras_Shevchenko,People
Clark_Gable,People
Bonaventure,People
Raymond_Loewy,People
Lech_Wałęsa,People
Ramesses_III,People
Sean_Connery,People
John_Muir,People
Louis_Philippe_I,People
Peter_the_Great,People
Premchand,People
Sergei_Prokofiev,People
Marcel_Mauss,People
Krum,People
Andrew_Carnegie,People
Peter_Abelard,People
Montesquieu,People
Rosa_Luxemburg,People
Zhang_Qian,People
Emma_Goldman,People
William_Shockley,People
Kumārila_Bhaṭṭa,People
Edwin_Moses,People
Alfred_Nobel,People
Arnold_Schoenberg,People
Al-Zahrawi,People
Shen_Kuo,People
Petrarch,People
Kirsten_Flagstad,People
James_Joyce,People
Fred_Rogers,People
Kanō_Jigorō,People
Oliver_Cromwell,People
Juan_Ponce_de_León,People
Frank_Gehry,People
Howard_Hawks,People
Gene_Kelly,People
Wole_Soyinka,People
Vyasa,People
Solon,People
Lope_de_Vega,People
Søren_Kierkegaard,People
Wang_Yangming,People
Sequoyah,People
Raj_Kapoor,People
Eleanor_of_Aquitaine,People
John_Ford,People
Francisco_Franco,People
Adi_Shankara,People
Sachin_Tendulkar,People
Guillaume_Du_Fay,People
Immanuel_Kant,People
Ben_Okri,People
Jöns_Jacob_Berzelius,People
Ray_Bradbury,People
Buckminster_Fuller,People
Jean_Piaget,People
Josiah_Wedgwood,People
Tom_Brady,People
Honoré_de_Balzac,People
Wayne_Gretzky,People
Yasujirō_Ozu,People
Fibonacci,People
Æthelstan,People
Mikhail_Baryshnikov,People
Mikhail_Bakunin,People
Bernhard_Riemann,People
H._P._Lovecraft,People
Miloš_Forman,People
Sima_Qian,People
Rumi,People
Edward_Gibbon,People
Ivan_Pavlov,People
Aleksandr_Solzhenitsyn,People
Walter_Scott,People
Marta_(footballer),People
Madhvacharya,People
Mahmud_II,People
Tenzing_Norgay,People
Benjamin_Britten,People
Machado_de_Assis,People
Antonio_Stradivari,People
Indira_Gandhi,People
Philip_Glass,People
Charles_Algernon_Parsons,People
Babur,People
Alfred_Russel_Wallace,People
"William_Murray,_1st_Earl_of_Mansfield",People
Ramana_Maharshi,People
Arius,People
Lillian_Gish,People
Jan_Žižka,People
Shane_Warne,People
Katharine_Hepburn,People
Hermann_von_Helmholtz,People
Eugène_Ionesco,People
Robert_H._Goddard,People
Carl_Lewis,People
Gwanggaeto_the_Great,People
Konrad_Adenauer,People
Margaret_Mead,People
Plato,People
Carl_Jung,People
John_Hunyadi,People
Ronald_Fisher,People
Elizabeth_I,People
Muslim_ibn_al-Hajjaj,People
Nadine_Gordimer,People
Catherine_the_Great,People
Kareem_Abdul-Jabbar,People
Cesare_Borgia,People
Steffi_Graf,People
Andrei_Tarkovsky,People
Francis_Crick,People
Martha_Graham,People
Julius_Nyerere,People
Harry_Houdini,People
Billy_Graham,People
Augusto_Pinochet,People
Theodor_Mommsen,People
Seleucus_I_Nicator,People
Léopold_Sédar_Senghor,People
Jesse_Owens,People
Charlie_Parker,People
Camille_Pissarro,People
Christiaan_Huygens,People
Henry_Purcell,People
Pope_Boniface_VIII,People
Jamsetji_Tata,People
Jean-Baptiste_Lamarck,People
Saul_Bellow,People
Zoroaster,People
Anna_Wintour,People
Hong_Xiuquan,People
Tim_Berners-Lee,People
Louis_Kahn,People
Charles_Stewart_Parnell,People
"Fernando_Álvarez_de_Toledo,_3rd_Duke_of_Alba",People
Epicurus,People
Jiang_Qing,People
Nagarjuna,People
Wilma_Rudolph,People
Apollonius_of_Perga,People
Ursula_K._Le_Guin,People
Nadia_Comăneci,People
Antigonus_I_Monophthalmus,People
Ezana_of_Axum,People
Baháʼu'lláh,People
Niels_Henrik_Abel,People
Victor_Hugo,People
Giorgio_Vasari,People
Zhu_Xi,People
Yemelyan_Pugachev,People
Frank_Sinatra,People
Irenaeus,People
John_Wesley,People
Janis_Joplin,People
Otto_von_Bismarck,People
Robert_Moses,People
John_of_Damascus,People
Titian,People
Tutankhamun,People
Hongwu_Emperor,People
Jesus,People
Homer,People
Arthur_Miller,People
Edsger_W._Dijkstra,People
Joan_Crawford,People
Benito_Mussolini,People
Mehmed_IV,People
Maria_Theresa,People
Humphrey_Bogart,People
Ben_Jonson,People
Eric_Heiden,People
Sugar_Ray_Robinson,People
Run-DMC,People
Cai_Lun,People
Winston_Churchill,People
Robert_Louis_Stevenson,People
Alberto_Giacometti,People
Henri_Cartier-Bresson,People
Noam_Chomsky,People
Sidney_Poitier,People
Gordie_Howe,People
David_Hume,People
Nelson_Mandela,People
Amitabh_Bachchan,People
Ferdinand_Magellan,People
Charles_de_Gaulle,People
Bill_Cosby,People
George_Washington,People
Plautus,People
William_Hogarth,People
Margaret_Court,People
Athanasius_of_Alexandria,People
James_Brown,People
D._W._Griffith,People
Laurel_and_Hardy,People
Wilt_Chamberlain,People
Ferdinand_Marcos,People
Charles_XIV_John,People
David_Livingstone,People
Aryabhata,People
Samuel_Taylor_Coleridge,People
Louis_Daguerre,People
W._B._Yeats,People
Johnny_Carson,People
Puyi,People
Metallica,People
Isambard_Kingdom_Brunel,People
El_Greco,People
Alan_Turing,People
Franz_Beckenbauer,People
Nicholas_I_of_Russia,People
Li_Ka-shing,People
Nathaniel_Hawthorne,People
Usain_Bolt,People
Blaise_Pascal,People
Michelangelo,People
Agnès_Varda,People
Emmy_Noether,People
Milton_Friedman,People
Boris_Pasternak,People
Adam_Smith,People
Pancho_Villa,People
Martin_Scorsese,People
Prince_(musician),People
Giotto,People
Antonín_Dvořák,People
Edmund_Hillary,People
Jane_Addams,People
Kim_Il_Sung,People
Molière,People
Emmeline_Pankhurst,People
Idi_Amin,People
Xi_Jinping,People
Ginger_Rogers,People
Stephen_the_Great,People
Friedrich_List,People
Sejong_the_Great,People
François_Mitterrand,People
Bob_Marley,People
John_the_Apostle,People
Kapila,People
James_Cook,People
Abd_al-Rahman_III,People
The_Beach_Boys,People
Carl_Theodor_Dreyer,People
Enrico_Caruso,People
Amir_Khusrau,People
George_Carlin,People
Jami,People
Clint_Eastwood,People
Boris_Yeltsin,People
Zheng_He,People
Domitian,People
Geoffrey_Chaucer,People
James_Stewart,People
Pierre-Joseph_Proudhon,People
Ghalib,People
Alfredo_Stroessner,People
Konrad_Zuse,People
Heinrich_Schliemann,People
Bernard_Montgomery,People
Mary_Shelley,People
Olusegun_Obasanjo,People
Zinedine_Zidane,People
Rashi,People
Pope_Leo_I,People
Antonin_Artaud,People
Anna_Pavlova,People
Tokugawa_Ieyasu,People
Isadora_Duncan,People
Gary_Cooper,People
Guillaume_de_Machaut,People
Alfred_Hitchcock,People
Charles_Babbage,People
Christopher_Columbus,People
Tiberius,People
Frederick_Law_Olmsted,People
"George_Curzon,_1st_Marquess_Curzon_of_Kedleston",People
Alexander_I_of_Russia,People
Langston_Hughes,People
Kalidasa,People
Thomas_Mann,People
Albert_Bandura,People
Charles_Baudelaire,People
Alcibiades,People
Samuel_Johnson,People
Josiah_Willard_Gibbs,People
Nizami_Ganjavi,People
Maxim_Gorky,People
Christopher_Wren,People
Yuri_Gagarin,People
Jorge_Luis_Borges,People
William_Blake,People
Valentina_Tereshkova,People
Helmuth_von_Moltke_the_Elder,People
Hernando_de_Soto,People
Jacques_Derrida,People
Jack_L._Warner,People
Hafez,People
Cyril_of_Alexandria,People
Justinian_I,People
Michael_Jackson,People
Monty_Python,People
Gustave_Courbet,People
Louis_XV,People
Laozi,People
Giuseppe_Garibaldi,People
Patrick_White,People
"Horatio_Nelson,_1st_Viscount_Nelson",People
Robert_Walpole,People
Artemisia_Gentileschi,People
Kwame_Nkrumah,People
Trajan,People
C._S._Lewis,People
Henry_Ford,People
Pierre_Boulez,People
Pablo_Picasso,People
Ferdowsi,People
William_the_Silent,People
Gustav_Kirchhoff,People
William_Wilberforce,People
Han_Yu,People
Robert_De_Niro,People
Basava,People
Thomas_Henry_Huxley,People
Sayyid_Qutb,People
Suharto,People
Kahlil_Gibran,People
Dennis_Ritchie,People
Bhavabhuti,People
Sun_Tzu,People
Elizabeth_Cady_Stanton,People
Theodora_(wife_of_Justinian_I),People
Carl_Sagan,People
Allen_Ginsberg,People
Paul_the_Apostle,People
Chinghiz_Aitmatov,People
John_Dewey,People
Carlos_Fuentes,People
Kublai_Khan,People
Girolamo_Savonarola,People
Pyotr_Ilyich_Tchaikovsky,People
Rudolph_Valentino,People
Swami_Vivekananda,People
Mehmed_II,People
Philip_Johnson,People
Hatshepsut,People
Jean-Jacques_Rousseau,People
Sergey_Prokudin-Gorsky,People
James_Naismith,People
James_K._Polk,People
Murray_Gell-Mann,People
Nicéphore_Niépce,People
Muhammad_Iqbal,People
Federico_García_Lorca,People
Georg_Wilhelm_Friedrich_Hegel,People
Zhang_Heng,People
Marcel_Proust,People
Ludwig_Mies_van_der_Rohe,People
Irving_Berlin,People
Herman_Melville,People
Jane_Jacobs,People
Thomas_Aquinas,People
Oprah_Winfrey,People
Peter_Paul_Rubens,People
Doris_Day,People
Gregory_Peck,People
Hans_Christian_Ørsted,People
Banjo_Paterson,People
John_Wayne,People
Brigitte_Bardot,People
Hildegard_of_Bingen,People
Huldrych_Zwingli,People
Sándor_Petőfi,People
Shirley_Temple,People
Denis_Diderot,People
Saladin,People
Leonard_Bernstein,People
Jawaharlal_Nehru,People
Empress_Dowager_Cixi,People
Alaungpaya,People
Charles_Lindbergh,People
Edgar_Degas,People
Patrice_Lumumba,People
Alexander_Nevsky,People
Peter_Debye,People
Vasubandhu,People
Mary_Pickford,People
Jane_Goodall,People
Fernando_Pessoa,People
Quang_Trung,People
Al_Capone,People
James_Cameron,People
Marlon_Brando,People
Felix_Mendelssohn,People
José_de_San_Martín,People
Georges_Danton,People
Hong_Taiji,People
Lewis_Carroll,People
Akira_Kurosawa,People
Ögedei_Khan,People
Marie_Tharp,People
Rosa_Parks,People
Joseph_Dalton_Hooker,People
Ludwig_Boltzmann,People
Claude_Lévi-Strauss,People
Lorenzo_de'_Medici,People
Mikhail_Gorbachev,People
Abel_Tasman,People
Lushan_Huiyuan,People
Edith_Wharton,People
Horace_Greeley,People
Nasir_al-Din_al-Tusi,People
Vladimir_Vysotsky,People
Edward_Elgar,People
Thomas_Hardy,People
Gaudapada,People
Cardinal_Richelieu,People
John_Curtin,People
Constantin_Brâncuși,People
Enrico_Fermi,People
Pyrrhus_of_Epirus,People
Pope_Gregory_I,People
Augustus,People
Su_Shi,People
Marit_Bjørgen,People
Attila,People
Marcus_Licinius_Crassus,People
Muhammad_of_Ghor,People
Béla_IV_of_Hungary,People
Anton_Bruckner,People
Modu_Chanyu,People
T._S._Eliot,People
Hokusai,People
Steve_Redgrave,People
Donatello,People
Ja'far_al-Sadiq,People
Vladimir_Horowitz,People
Kanishka,People
Boudica,People
"Sebastião_José_de_Carvalho_e_Melo,_1st_Marquis_of_Pombal",People
Lucretius,People
Sheikh_Mujibur_Rahman,People
Pedro_I_of_Brazil,People
William_Shakespeare,People
Thomas_Jefferson,People
Hulegu_Khan,People
Jackie_Robinson,People
Jackson_Pollock,People
Michael_Phelps,People
Paul_Klee,People
Kurt_Lewin,People
Suzanne_Lenglen,People
LeBron_James,People
Nirvana_(band),People
William_Harvey,People
Gilbert_N._Lewis,People
Pablo_Casals,People
Ibn_Battuta,People
Desmond_Tutu,People
William_Ewart_Gladstone,People
Malcolm_X,People
Jean_Froissart,People
Daniel_Defoe,People
Stan_Lee,People
Edmond_Halley,People
Isabella_I_of_Castile,People
William_Herschel,People
Shigeru_Miyamoto,People
La_Malinche,People
Garry_Kasparov,People
Ajatashatru,People
Sun_Yat-sen,People
F._Scott_Fitzgerald,People
Charles_XII_of_Sweden,People
Mohammad_Zahir_Shah,People
Genghis_Khan,People
Deng_Xiaoping,People
Gaiseric,People
Democritus,People
Bohdan_Khmelnytsky,People
John_Singer_Sargent,People
Charles_Martel,People
Shinzo_Abe,People
Estée_Lauder_(businesswoman),People
Osama_bin_Laden,People
Park_Chung_Hee,People
Norman_Borlaug,People
Chulalongkorn,People
Qianlong_Emperor,People
Johannes_Gutenberg,People
Muhammad_al-Bukhari,People
Friedrich_Wöhler,People
Menander,People
Louis_Pasteur,People
Benjamin_Franklin,People
Frank_Lloyd_Wright,People
Marie_Curie,People
Luis_Buñuel,People
Karl_Marx,People
Karlheinz_Stockhausen,People
Corazon_Aquino,People
Woody_Guthrie,People
Bolesław_I_the_Brave,People
J._Robert_Oppenheimer,People
José_Saramago,People
The_Rolling_Stones,People
Otto_the_Great,People
Ashoka,People
Pope_John_XXIII,People
Chuck_Berry,People
Mohammad_Reza_Pahlavi,People
Lata_Mangeshkar,People
Barack_Obama,People
Caligula,People
Guglielmo_Marconi,People
Frédéric_Chopin,People
John_Steinbeck,People
Menelik_II,People
Thomas_Edison,People
William_of_Ockham,People
Dylan_Thomas,People
Orhan_Pamuk,People
Steven_Spielberg,People
Santiago_Ramón_y_Cajal,People
John_Adams,People
Grace_Hopper,People
Salvador_Allende,People
Claudio_Monteverdi,People
Ne_Win,People
Ali_Akbar_Khan,People
Umberto_Eco,People
Nicholas_II,People
Marcel_Marceau,People
Édith_Piaf,People
Louis_I_of_Hungary,People
Auguste_and_Louis_Lumière,People
Marie_Antoinette,People
Aurangzeb,People
Ousmane_Sembène,People
Václav_Havel,People
Kraftwerk,People
Jabir_ibn_Hayyan,People
Manuel_I_Komnenos,People
Edwin_Hubble,People
François_Villon,People
Maurice_Ravel,People
Amda_Seyon_I,People
Christine_de_Pizan,People
Dr._Seuss,People
Sonja_Henie,People
Abraham_Lincoln,People
Saint_Nicholas,People
Li_Shizhen,People
Antonio_Vivaldi,People
Clovis_I,People
Miles_Davis,People
Erasmus,People
Muhammad,People
Jacques-Louis_David,People
Ezra_Pound,People
Ralph_Waldo_Emerson,People
Tacitus,People
Bertolt_Brecht,People
Gamal_Abdel_Nasser,People
Salman_Rushdie,People
Vladimir_Nabokov,People
Mahathir_Mohamad,People
Ansel_Adams,People
Jerome,People
Narmer,People
Francisco_Morazán,People
"Charles_IV,_Holy_Roman_Emperor",People
Louis_XI,People
Queen_(band),People
Elia_Kazan,People
Stephen_Jay_Gould,People
Kamehameha_I,People
Juan_Manuel_Fangio,People
Michael_Faraday,People
François_Duvalier,People
Muhammad_Ahmad,People
Theodosius_I,People
Vittorio_De_Sica,People
Henry_VIII,People
Mahatma_Gandhi,People
Setsuko_Hara,People
ABBA,People
Hanno_the_Navigator,People
Golda_Meir,People
Erich_Honecker,People
Samuel_Morse,People
Robert_Boyle,People
Jonah_Lomu,People
Ramakrishna,People
Tukaram,People
Walt_Disney,People
Zaha_Hadid,People
John_Stuart_Mill,People
Dorothy_Hodgkin,People
Huineng,People
Mu'awiya_I,People
Diego_Maradona,People
Diego_Rivera,People
Cecil_B._DeMille,People
Gustavus_Adolphus,People
René_Descartes,People
Klemens_von_Metternich,People
Andrew_Lloyd_Webber,People
Stephen_Báthory,People
Lee_Kuan_Yew,People
Gottfried_Wilhelm_Leibniz,People
Plotinus,People
Ānanda,People
Georges_Lemaître,People
Caravaggio,People
Philip_IV_of_France,People
Ismail_I,People
Leopold_von_Ranke,People
Marcus_Garvey,People
Tupac_Shakur,People
Paul_Gauguin,People
Ramesses_II,People
Paul_Dirac,People
Saint_George,People
Hermann_Göring,People
Robert_Mugabe,People
Carl_von_Clausewitz,People
Konrad_Lorenz,People
Edward_R._Murrow,People
Averroes,People
Frank_Capra,People
Zara_Yaqob,People
Krishnadevaraya,People
Louis_Riel,People
Raphael,People
Heinrich_Hertz,People
Wolfgang_Amadeus_Mozart,People
Orson_Welles,People
"Alfred,_Lord_Tennyson",People
Kaṇāda,People
Bronisław_Malinowski,People
Ovid,People
Ptolemy_I_Soter,People
Ibn_al-Haytham,People
Mikhail_Bulgakov,People
Tertullian,People
Ibn_Saud,People
Franz_Kafka,People
John_III_Sobieski,People
Alaric_I,People
Arthur_Schopenhauer,People
Alfred_Kinsey,People
Charles_K._Kao,People
Junko_Tabei,People
Julius_Caesar,People
Natsume_Sōseki,People
Toni_Morrison,People
Bob_Fosse,People
Carl_Rogers,People
Aisha,People
Michelangelo_Antonioni,People
Ilya_Repin,People
Subhas_Chandra_Bose,People
Edward_Said,People
John_James_Audubon,People
Claude_Bernard,People
Michiel_de_Ruyter,People
Arminius,People
Kumārajīva,People
Cornelius_Vanderbilt,People
Alexander_Grothendieck,People
Lao_She,People
Abbas_Kiarostami,People
Marius_Petipa,People
Sandro_Botticelli,People
Edmund_Spenser,People
Emir_Abdelkader,People
Herbert_von_Karajan,People
Robert_Clive,People
Amedeo_Avogadro,People
Ambrose,People
Michel_Foucault,People
Agatha_Christie,People
Billie_Holiday,People
Fatima,People
Lê_Lợi,People
Anawrahta,People
Mary_I_of_England,People
Kurt_Gödel,People
Naresuan,People
Jonas_Salk,People
Ion_Antonescu,People
Francis_Drake,People
Hesiod,People
Hans_Christian_Andersen,People
Walter_Cronkite,People
Guy_de_Maupassant,People
Rachel_Carson,People
Alexander_Dubček,People
Lord_Byron,People
Joseph_Haydn,People
Franz_Marc,People
Marcello_Mastroianni,People
Bruce_Lee,People
Nzinga_of_Ndongo_and_Matamba,People
Babe_Didrikson_Zaharias,People
Louis_XVI,People
Giacomo_Puccini,People
Niccolò_Machiavelli,People
Sergey_Bubka,People
Li_Bai,People
Stefan_Dušan,People
Archimedes,People
Fela_Kuti,People
Shang_Yang,People
Chinua_Achebe,People
Johannes_Kepler,People
Elvis_Presley,People
Alexander_Pushkin,People
Jan_Hus,People
Georges-Eugène_Haussmann,People
